service_id,date,exception_type
"378_100299","20191209","1"
"378_100299","20191210","1"
"378_100299","20191212","1"
"378_100299","20191216","1"
"378_100299","20191217","1"
"378_100299","20191219","1"
"378_100299","20191223","1"
"378_100299","20200107","1"
"378_100299","20200109","1"
"378_100299","20200113","1"
"378_100299","20200114","1"
"378_100299","20200116","1"
"378_100299","20200120","1"
"378_100299","20200121","1"
"378_100299","20200123","1"
"378_100299","20200127","1"
"378_100299","20200128","1"
"378_100299","20200130","1"
"378_100299","20200203","1"
"378_100299","20200204","1"
"378_100299","20200206","1"
"378_100299","20200210","1"
"378_100299","20200211","1"
"378_100299","20200213","1"
"378_100299","20200217","1"
"378_100299","20200218","1"
"378_100299","20200220","1"
"378_100299","20200224","1"
"378_100299","20200225","1"
"378_100299","20200227","1"
"378_100299","20200302","1"
"378_100299","20200303","1"
"378_100299","20200305","1"
"378_100299","20200309","1"
"378_100299","20200310","1"
"378_100299","20200312","1"
"378_100299","20200316","1"
"378_100299","20200317","1"
"378_100299","20200319","1"
"378_100299","20200323","1"
"378_100299","20200324","1"
"378_100299","20200326","1"
"378_100299","20200330","1"
"378_100299","20200331","1"
"378_100299","20200402","1"
"378_100299","20200406","1"
"378_100299","20200407","1"
"378_100299","20200416","1"
"378_100299","20200420","1"
"378_100299","20200421","1"
"378_100299","20200423","1"
"378_100299","20200427","1"
"378_100299","20200428","1"
"378_100299","20200430","1"
"378_100299","20200504","1"
"378_100299","20200505","1"
"378_100299","20200507","1"
"378_100299","20200511","1"
"378_100299","20200512","1"
"378_100299","20200514","1"
"378_100299","20200518","1"
"378_100299","20200519","1"
"378_100299","20200521","1"
"378_100299","20200525","1"
"378_100299","20200526","1"
"378_100299","20200528","1"
"378_100299","20200601","1"
"378_100299","20200604","1"
"378_100300","20191127","1"
"378_100300","20191129","1"
"378_100300","20191204","1"
"378_100300","20191206","1"
"378_100300","20191211","1"
"378_100300","20191213","1"
"378_100300","20191218","1"
"378_100300","20191220","1"
"378_100300","20200108","1"
"378_100300","20200110","1"
"378_100300","20200115","1"
"378_100300","20200117","1"
"378_100300","20200122","1"
"378_100300","20200124","1"
"378_100300","20200129","1"
"378_100300","20200131","1"
"378_100300","20200205","1"
"378_100300","20200207","1"
"378_100300","20200212","1"
"378_100300","20200214","1"
"378_100300","20200219","1"
"378_100300","20200221","1"
"378_100300","20200226","1"
"378_100300","20200228","1"
"378_100300","20200304","1"
"378_100300","20200306","1"
"378_100300","20200311","1"
"378_100300","20200313","1"
"378_100300","20200318","1"
"378_100300","20200320","1"
"378_100300","20200325","1"
"378_100300","20200327","1"
"378_100300","20200401","1"
"378_100300","20200403","1"
"378_100300","20200408","1"
"378_100300","20200415","1"
"378_100300","20200417","1"
"378_100300","20200422","1"
"378_100300","20200424","1"
"378_100300","20200429","1"
"378_100300","20200506","1"
"378_100300","20200508","1"
"378_100300","20200513","1"
"378_100300","20200515","1"
"378_100300","20200520","1"
"378_100300","20200522","1"
"378_100300","20200527","1"
"378_100300","20200529","1"
"378_100300","20200603","1"
"378_100300","20200605","1"
"378_100301","20191126","1"
"378_100301","20191128","1"
"378_100301","20191203","1"
"378_100301","20191205","1"
"378_100301","20191210","1"
"378_100301","20191212","1"
"378_100301","20191217","1"
"378_100301","20191219","1"
"378_100301","20200107","1"
"378_100301","20200109","1"
"378_100301","20200114","1"
"378_100301","20200116","1"
"378_100301","20200121","1"
"378_100301","20200123","1"
"378_100301","20200128","1"
"378_100301","20200130","1"
"378_100301","20200204","1"
"378_100301","20200206","1"
"378_100301","20200211","1"
"378_100301","20200213","1"
"378_100301","20200218","1"
"378_100301","20200220","1"
"378_100301","20200225","1"
"378_100301","20200227","1"
"378_100301","20200303","1"
"378_100301","20200305","1"
"378_100301","20200310","1"
"378_100301","20200312","1"
"378_100301","20200317","1"
"378_100301","20200319","1"
"378_100301","20200324","1"
"378_100301","20200326","1"
"378_100301","20200331","1"
"378_100301","20200402","1"
"378_100301","20200407","1"
"378_100301","20200416","1"
"378_100301","20200421","1"
"378_100301","20200423","1"
"378_100301","20200428","1"
"378_100301","20200430","1"
"378_100301","20200505","1"
"378_100301","20200507","1"
"378_100301","20200512","1"
"378_100301","20200514","1"
"378_100301","20200519","1"
"378_100301","20200521","1"
"378_100301","20200526","1"
"378_100301","20200528","1"
"378_100301","20200604","1"
"378_100302","20191125","1"
"378_100302","20191202","1"
"378_100302","20191209","1"
"378_100302","20191216","1"
"378_100302","20191223","1"
"378_100302","20200113","1"
"378_100302","20200120","1"
"378_100302","20200127","1"
"378_100302","20200203","1"
"378_100302","20200210","1"
"378_100302","20200217","1"
"378_100302","20200224","1"
"378_100302","20200302","1"
"378_100302","20200309","1"
"378_100302","20200316","1"
"378_100302","20200323","1"
"378_100302","20200330","1"
"378_100302","20200406","1"
"378_100302","20200420","1"
"378_100302","20200427","1"
"378_100302","20200504","1"
"378_100302","20200511","1"
"378_100302","20200518","1"
"378_100302","20200525","1"
"378_100302","20200601","1"
"378_100310","20200602","1"
"378_100311","20191129","1"
"378_100311","20191206","1"
"378_100311","20191213","1"
"378_100311","20191220","1"
"378_100311","20200110","1"
"378_100311","20200117","1"
"378_100311","20200124","1"
"378_100311","20200131","1"
"378_100311","20200207","1"
"378_100311","20200214","1"
"378_100311","20200221","1"
"378_100311","20200228","1"
"378_100311","20200306","1"
"378_100311","20200313","1"
"378_100311","20200320","1"
"378_100311","20200327","1"
"378_100311","20200403","1"
"378_100311","20200417","1"
"378_100311","20200424","1"
"378_100311","20200508","1"
"378_100311","20200515","1"
"378_100311","20200522","1"
"378_100311","20200529","1"
"378_100311","20200605","1"
"378_100312","20191125","1"
"378_100312","20191126","1"
"378_100312","20191127","1"
"378_100312","20191128","1"
"378_100312","20191129","1"
"378_100312","20191202","1"
"378_100312","20191203","1"
"378_100312","20191204","1"
"378_100312","20191205","1"
"378_100312","20191206","1"
"378_100312","20191209","1"
"378_100312","20191210","1"
"378_100312","20191211","1"
"378_100312","20191212","1"
"378_100312","20191213","1"
"378_100312","20191216","1"
"378_100312","20191217","1"
"378_100312","20191218","1"
"378_100312","20191219","1"
"378_100312","20191220","1"
"378_100312","20191223","1"
"378_100312","20200107","1"
"378_100312","20200108","1"
"378_100312","20200109","1"
"378_100312","20200110","1"
"378_100312","20200113","1"
"378_100312","20200114","1"
"378_100312","20200115","1"
"378_100312","20200116","1"
"378_100312","20200117","1"
"378_100312","20200120","1"
"378_100312","20200121","1"
"378_100312","20200122","1"
"378_100312","20200123","1"
"378_100312","20200124","1"
"378_100312","20200127","1"
"378_100312","20200128","1"
"378_100312","20200129","1"
"378_100312","20200130","1"
"378_100312","20200131","1"
"378_100312","20200203","1"
"378_100312","20200204","1"
"378_100312","20200205","1"
"378_100312","20200206","1"
"378_100312","20200207","1"
"378_100312","20200210","1"
"378_100312","20200211","1"
"378_100312","20200212","1"
"378_100312","20200213","1"
"378_100312","20200214","1"
"378_100312","20200217","1"
"378_100312","20200218","1"
"378_100312","20200219","1"
"378_100312","20200220","1"
"378_100312","20200221","1"
"378_100312","20200224","1"
"378_100312","20200225","1"
"378_100312","20200226","1"
"378_100312","20200227","1"
"378_100312","20200228","1"
"378_100312","20200302","1"
"378_100312","20200303","1"
"378_100312","20200304","1"
"378_100312","20200305","1"
"378_100312","20200306","1"
"378_100312","20200309","1"
"378_100312","20200310","1"
"378_100312","20200311","1"
"378_100312","20200312","1"
"378_100312","20200313","1"
"378_100312","20200316","1"
"378_100312","20200317","1"
"378_100312","20200318","1"
"378_100312","20200319","1"
"378_100312","20200320","1"
"378_100312","20200323","1"
"378_100312","20200324","1"
"378_100312","20200325","1"
"378_100312","20200326","1"
"378_100312","20200327","1"
"378_100312","20200330","1"
"378_100312","20200331","1"
"378_100312","20200401","1"
"378_100312","20200402","1"
"378_100312","20200403","1"
"378_100312","20200406","1"
"378_100312","20200407","1"
"378_100312","20200408","1"
"378_100312","20200415","1"
"378_100312","20200416","1"
"378_100312","20200417","1"
"378_100312","20200420","1"
"378_100312","20200421","1"
"378_100312","20200422","1"
"378_100312","20200423","1"
"378_100312","20200424","1"
"378_100312","20200427","1"
"378_100312","20200428","1"
"378_100312","20200429","1"
"378_100312","20200430","1"
"378_100312","20200504","1"
"378_100312","20200505","1"
"378_100312","20200506","1"
"378_100312","20200507","1"
"378_100312","20200508","1"
"378_100312","20200511","1"
"378_100312","20200512","1"
"378_100312","20200513","1"
"378_100312","20200514","1"
"378_100312","20200515","1"
"378_100312","20200518","1"
"378_100312","20200519","1"
"378_100312","20200520","1"
"378_100312","20200521","1"
"378_100312","20200522","1"
"378_100312","20200525","1"
"378_100312","20200526","1"
"378_100312","20200527","1"
"378_100312","20200528","1"
"378_100312","20200529","1"
"378_100312","20200601","1"
"378_100312","20200603","1"
"378_100312","20200604","1"
"378_100312","20200605","1"
"378_100316","20191201","1"
"378_100316","20191208","1"
"378_100316","20191215","1"
"378_100316","20191222","1"
"378_100325","20200502","1"
"378_100325","20200504","1"
"378_100325","20200505","1"
"378_100325","20200506","1"
"378_100325","20200507","1"
"378_100325","20200508","1"
"378_100325","20200509","1"
"378_100325","20200511","1"
"378_100325","20200512","1"
"378_100325","20200513","1"
"378_100325","20200514","1"
"378_100325","20200515","1"
"378_100325","20200516","1"
"378_100325","20200518","1"
"378_100325","20200519","1"
"378_100325","20200520","1"
"378_100325","20200521","1"
"378_100325","20200522","1"
"378_100325","20200523","1"
"378_100325","20200525","1"
"378_100325","20200526","1"
"378_100325","20200527","1"
"378_100325","20200528","1"
"378_100325","20200529","1"
"378_100325","20200530","1"
"378_100326","20200601","1"
"378_100326","20200603","1"
"378_100326","20200604","1"
"378_100326","20200605","1"
"378_100326","20200606","1"
"378_100330","20200503","1"
"378_100330","20200510","1"
"378_100330","20200517","1"
"378_100330","20200524","1"
"378_100330","20200531","1"
"378_100344","20191125","1"
"378_100344","20191202","1"
"378_100344","20191209","1"
"378_100344","20191216","1"
"378_100344","20200113","1"
"378_100344","20200120","1"
"378_100344","20200127","1"
"378_100344","20200203","1"
"378_100344","20200210","1"
"378_100344","20200217","1"
"378_100344","20200224","1"
"378_100344","20200302","1"
"378_100344","20200309","1"
"378_100344","20200316","1"
"378_100344","20200323","1"
"378_100344","20200330","1"
"378_100344","20200406","1"
"378_100344","20200420","1"
"378_100344","20200427","1"
"378_100344","20200504","1"
"378_100344","20200511","1"
"378_100344","20200518","1"
"378_100344","20200525","1"
"378_100344","20200601","1"
"378_100345","20191126","1"
"378_100345","20191203","1"
"378_100345","20191210","1"
"378_100345","20191217","1"
"378_100345","20200107","1"
"378_100345","20200114","1"
"378_100345","20200121","1"
"378_100345","20200128","1"
"378_100345","20200204","1"
"378_100345","20200211","1"
"378_100345","20200218","1"
"378_100345","20200303","1"
"378_100345","20200310","1"
"378_100345","20200317","1"
"378_100345","20200324","1"
"378_100345","20200331","1"
"378_100345","20200407","1"
"378_100345","20200421","1"
"378_100345","20200428","1"
"378_100345","20200505","1"
"378_100345","20200512","1"
"378_100345","20200519","1"
"378_100345","20200526","1"
"378_100346","20191127","1"
"378_100346","20191204","1"
"378_100346","20191211","1"
"378_100346","20191218","1"
"378_100346","20200108","1"
"378_100346","20200115","1"
"378_100346","20200122","1"
"378_100346","20200129","1"
"378_100346","20200205","1"
"378_100346","20200212","1"
"378_100346","20200219","1"
"378_100346","20200226","1"
"378_100346","20200304","1"
"378_100346","20200311","1"
"378_100346","20200318","1"
"378_100346","20200325","1"
"378_100346","20200401","1"
"378_100346","20200415","1"
"378_100346","20200422","1"
"378_100346","20200429","1"
"378_100346","20200506","1"
"378_100346","20200513","1"
"378_100346","20200520","1"
"378_100346","20200527","1"
"378_100346","20200603","1"
"378_100347","20191128","1"
"378_100347","20191205","1"
"378_100347","20191212","1"
"378_100347","20191219","1"
"378_100347","20200109","1"
"378_100347","20200116","1"
"378_100347","20200123","1"
"378_100347","20200130","1"
"378_100347","20200206","1"
"378_100347","20200213","1"
"378_100347","20200220","1"
"378_100347","20200227","1"
"378_100347","20200305","1"
"378_100347","20200312","1"
"378_100347","20200319","1"
"378_100347","20200326","1"
"378_100347","20200402","1"
"378_100347","20200416","1"
"378_100347","20200423","1"
"378_100347","20200430","1"
"378_100347","20200507","1"
"378_100347","20200514","1"
"378_100347","20200521","1"
"378_100347","20200528","1"
"378_100347","20200604","1"
"378_100348","20191129","1"
"378_100348","20191206","1"
"378_100348","20191213","1"
"378_100348","20191220","1"
"378_100348","20200110","1"
"378_100348","20200117","1"
"378_100348","20200124","1"
"378_100348","20200131","1"
"378_100348","20200207","1"
"378_100348","20200214","1"
"378_100348","20200221","1"
"378_100348","20200228","1"
"378_100348","20200306","1"
"378_100348","20200313","1"
"378_100348","20200320","1"
"378_100348","20200327","1"
"378_100348","20200403","1"
"378_100348","20200417","1"
"378_100348","20200424","1"
"378_100348","20200508","1"
"378_100348","20200515","1"
"378_100348","20200522","1"
"378_100348","20200529","1"
"378_100348","20200605","1"
"378_100349","20191130","1"
"378_100349","20191207","1"
"378_100349","20191214","1"
"378_100349","20191221","1"
"378_100349","20200111","1"
"378_100349","20200118","1"
"378_100349","20200125","1"
"378_100349","20200201","1"
"378_100349","20200208","1"
"378_100349","20200215","1"
"378_100349","20200222","1"
"378_100349","20200229","1"
"378_100349","20200307","1"
"378_100349","20200314","1"
"378_100349","20200321","1"
"378_100349","20200328","1"
"378_100349","20200404","1"
"378_100349","20200418","1"
"378_100349","20200502","1"
"378_100349","20200509","1"
"378_100349","20200516","1"
"378_100349","20200523","1"
"378_100349","20200530","1"
"378_100349","20200606","1"
"378_100350","20191223","1"
"378_100351","20200225","1"
"378_100352","20200408","1"
"378_100355","20191228","1"
"378_100355","20200104","1"
"378_100355","20200411","1"
"378_100357","20191125","1"
"378_100357","20191127","1"
"378_100357","20191129","1"
"378_100357","20191130","1"
"378_100357","20191202","1"
"378_100357","20191204","1"
"378_100357","20191206","1"
"378_100357","20191207","1"
"378_100357","20191209","1"
"378_100357","20191211","1"
"378_100357","20191213","1"
"378_100357","20191214","1"
"378_100357","20191216","1"
"378_100357","20191218","1"
"378_100357","20191220","1"
"378_100357","20191221","1"
"378_100357","20191223","1"
"378_100357","20200108","1"
"378_100357","20200110","1"
"378_100357","20200111","1"
"378_100357","20200113","1"
"378_100357","20200115","1"
"378_100357","20200117","1"
"378_100357","20200118","1"
"378_100357","20200120","1"
"378_100357","20200122","1"
"378_100357","20200124","1"
"378_100357","20200125","1"
"378_100357","20200127","1"
"378_100357","20200129","1"
"378_100357","20200131","1"
"378_100357","20200201","1"
"378_100357","20200203","1"
"378_100357","20200205","1"
"378_100357","20200207","1"
"378_100357","20200208","1"
"378_100357","20200210","1"
"378_100357","20200212","1"
"378_100357","20200214","1"
"378_100357","20200215","1"
"378_100357","20200217","1"
"378_100357","20200219","1"
"378_100357","20200221","1"
"378_100357","20200222","1"
"378_100357","20200224","1"
"378_100357","20200226","1"
"378_100357","20200228","1"
"378_100357","20200229","1"
"378_100357","20200302","1"
"378_100357","20200304","1"
"378_100357","20200306","1"
"378_100357","20200307","1"
"378_100357","20200309","1"
"378_100357","20200311","1"
"378_100357","20200313","1"
"378_100357","20200314","1"
"378_100357","20200316","1"
"378_100357","20200318","1"
"378_100357","20200320","1"
"378_100357","20200321","1"
"378_100357","20200323","1"
"378_100357","20200325","1"
"378_100357","20200327","1"
"378_100357","20200328","1"
"378_100357","20200330","1"
"378_100357","20200401","1"
"378_100357","20200403","1"
"378_100357","20200404","1"
"378_100357","20200406","1"
"378_100357","20200408","1"
"378_100357","20200415","1"
"378_100357","20200417","1"
"378_100357","20200418","1"
"378_100357","20200420","1"
"378_100357","20200422","1"
"378_100357","20200424","1"
"378_100357","20200427","1"
"378_100357","20200429","1"
"378_100357","20200502","1"
"378_100357","20200504","1"
"378_100357","20200506","1"
"378_100357","20200508","1"
"378_100357","20200509","1"
"378_100357","20200511","1"
"378_100357","20200513","1"
"378_100357","20200515","1"
"378_100357","20200516","1"
"378_100357","20200518","1"
"378_100357","20200520","1"
"378_100357","20200522","1"
"378_100357","20200523","1"
"378_100357","20200525","1"
"378_100357","20200527","1"
"378_100357","20200529","1"
"378_100357","20200530","1"
"378_100357","20200601","1"
"378_100357","20200603","1"
"378_100357","20200605","1"
"378_100357","20200606","1"
"378_100358","20200412","1"
"378_100358","20200413","1"
"378_100358","20200419","1"
"378_100358","20200425","1"
"378_100358","20200426","1"
"378_100358","20200501","1"
"378_100358","20200503","1"
"378_100358","20200510","1"
"378_100358","20200517","1"
"378_100358","20200524","1"
"378_100358","20200531","1"
"378_100358","20200602","1"
"378_100364","20191126","1"
"378_100364","20191203","1"
"378_100364","20191210","1"
"378_100364","20191217","1"
"378_100364","20200107","1"
"378_100364","20200114","1"
"378_100364","20200121","1"
"378_100364","20200128","1"
"378_100364","20200204","1"
"378_100364","20200211","1"
"378_100364","20200218","1"
"378_100364","20200225","1"
"378_100364","20200303","1"
"378_100364","20200310","1"
"378_100364","20200317","1"
"378_100364","20200324","1"
"378_100364","20200331","1"
"378_100364","20200407","1"
"378_100364","20200421","1"
"378_100364","20200428","1"
"378_100364","20200505","1"
"378_100364","20200512","1"
"378_100364","20200519","1"
"378_100364","20200526","1"
"378_100371","20191201","1"
"378_100371","20191208","1"
"378_100371","20191215","1"
"378_100371","20191222","1"
"378_100371","20191225","1"
"378_100371","20191226","1"
"378_100371","20191229","1"
"378_100371","20200101","1"
"378_100371","20200105","1"
"378_100371","20200106","1"
"378_100371","20200112","1"
"378_100371","20200119","1"
"378_100371","20200126","1"
"378_100371","20200202","1"
"378_100371","20200209","1"
"378_100371","20200216","1"
"378_100371","20200223","1"
"378_100371","20200301","1"
"378_100371","20200308","1"
"378_100371","20200315","1"
"378_100371","20200322","1"
"378_100371","20200329","1"
"378_100371","20200405","1"
"378_100371","20200412","1"
"378_100371","20200413","1"
"378_100371","20200419","1"
"378_100371","20200425","1"
"378_100371","20200426","1"
"378_100371","20200501","1"
"378_100371","20200503","1"
"378_100371","20200510","1"
"378_100371","20200517","1"
"378_100371","20200524","1"
"378_100371","20200531","1"
"378_100371","20200602","1"
"378_100373","20191130","1"
"378_100373","20191207","1"
"378_100373","20191214","1"
"378_100373","20191221","1"
"378_100373","20200111","1"
"378_100373","20200118","1"
"378_100373","20200125","1"
"378_100373","20200201","1"
"378_100373","20200208","1"
"378_100373","20200215","1"
"378_100373","20200222","1"
"378_100373","20200229","1"
"378_100373","20200307","1"
"378_100373","20200314","1"
"378_100373","20200321","1"
"378_100373","20200328","1"
"378_100373","20200404","1"
"378_100373","20200418","1"
"378_100373","20200502","1"
"378_100373","20200516","1"
"378_100373","20200523","1"
"378_100373","20200530","1"
"378_100373","20200606","1"
"378_100376","20191125","1"
"378_100376","20191126","1"
"378_100376","20191127","1"
"378_100376","20191128","1"
"378_100376","20191129","1"
"378_100376","20191202","1"
"378_100376","20191203","1"
"378_100376","20191204","1"
"378_100376","20191205","1"
"378_100376","20191206","1"
"378_100376","20191209","1"
"378_100376","20191210","1"
"378_100376","20191211","1"
"378_100376","20191212","1"
"378_100376","20191213","1"
"378_100376","20191216","1"
"378_100376","20191217","1"
"378_100376","20191218","1"
"378_100376","20191219","1"
"378_100376","20191220","1"
"378_100376","20191223","1"
"378_100376","20200107","1"
"378_100376","20200108","1"
"378_100376","20200109","1"
"378_100376","20200110","1"
"378_100376","20200113","1"
"378_100376","20200114","1"
"378_100376","20200115","1"
"378_100376","20200116","1"
"378_100376","20200117","1"
"378_100376","20200120","1"
"378_100376","20200121","1"
"378_100376","20200122","1"
"378_100376","20200123","1"
"378_100376","20200124","1"
"378_100376","20200127","1"
"378_100376","20200128","1"
"378_100376","20200129","1"
"378_100376","20200130","1"
"378_100376","20200131","1"
"378_100376","20200203","1"
"378_100376","20200204","1"
"378_100376","20200205","1"
"378_100376","20200206","1"
"378_100376","20200207","1"
"378_100376","20200210","1"
"378_100376","20200211","1"
"378_100376","20200212","1"
"378_100376","20200213","1"
"378_100376","20200214","1"
"378_100376","20200217","1"
"378_100376","20200218","1"
"378_100376","20200219","1"
"378_100376","20200220","1"
"378_100376","20200221","1"
"378_100376","20200224","1"
"378_100376","20200225","1"
"378_100376","20200226","1"
"378_100376","20200227","1"
"378_100376","20200228","1"
"378_100376","20200302","1"
"378_100376","20200303","1"
"378_100376","20200304","1"
"378_100376","20200305","1"
"378_100376","20200306","1"
"378_100376","20200309","1"
"378_100376","20200310","1"
"378_100376","20200311","1"
"378_100376","20200312","1"
"378_100376","20200313","1"
"378_100376","20200316","1"
"378_100376","20200317","1"
"378_100376","20200318","1"
"378_100376","20200319","1"
"378_100376","20200320","1"
"378_100376","20200323","1"
"378_100376","20200324","1"
"378_100376","20200325","1"
"378_100376","20200326","1"
"378_100376","20200327","1"
"378_100376","20200330","1"
"378_100376","20200331","1"
"378_100376","20200401","1"
"378_100376","20200402","1"
"378_100376","20200403","1"
"378_100376","20200406","1"
"378_100376","20200407","1"
"378_100376","20200408","1"
"378_100376","20200415","1"
"378_100376","20200416","1"
"378_100376","20200417","1"
"378_100376","20200420","1"
"378_100376","20200421","1"
"378_100376","20200422","1"
"378_100376","20200423","1"
"378_100376","20200424","1"
"378_100376","20200427","1"
"378_100376","20200428","1"
"378_100376","20200429","1"
"378_100376","20200430","1"
"378_100376","20200504","1"
"378_100376","20200505","1"
"378_100376","20200506","1"
"378_100376","20200507","1"
"378_100376","20200508","1"
"378_100376","20200511","1"
"378_100376","20200512","1"
"378_100376","20200513","1"
"378_100376","20200514","1"
"378_100376","20200515","1"
"378_100376","20200518","1"
"378_100376","20200519","1"
"378_100376","20200520","1"
"378_100376","20200521","1"
"378_100376","20200522","1"
"378_100376","20200525","1"
"378_100376","20200526","1"
"378_100376","20200527","1"
"378_100376","20200528","1"
"378_100376","20200529","1"
"378_100376","20200601","1"
"378_100376","20200603","1"
"378_100376","20200604","1"
"378_100376","20200605","1"
"378_100378","20191126","1"
"378_100378","20191128","1"
