service_id,date,exception_type
"171_100221","20200323","1"
"171_100221","20200324","1"
"171_100221","20200325","1"
"171_100221","20200326","1"
"171_100221","20200327","1"
"171_100221","20200330","1"
"171_100221","20200331","1"
"171_100221","20200401","1"
"171_100221","20200402","1"
"171_100221","20200403","1"
"171_100221","20200406","1"
"171_100221","20200407","1"
"171_100221","20200408","1"
"171_100221","20200415","1"
"171_100221","20200416","1"
"171_100221","20200417","1"
"171_100221","20200420","1"
"171_100221","20200421","1"
"171_100221","20200422","1"
"171_100221","20200423","1"
"171_100221","20200424","1"
"171_100221","20200427","1"
"171_100221","20200428","1"
"171_100221","20200429","1"
"171_100221","20200430","1"
"171_100221","20200504","1"
"171_100221","20200505","1"
"171_100221","20200506","1"
"171_100221","20200507","1"
"171_100221","20200508","1"
"171_100221","20200511","1"
"171_100221","20200512","1"
"171_100221","20200513","1"
"171_100221","20200514","1"
"171_100221","20200515","1"
"171_100221","20200518","1"
"171_100221","20200519","1"
"171_100221","20200520","1"
"171_100221","20200521","1"
"171_100221","20200522","1"
"171_100221","20200525","1"
"171_100221","20200526","1"
"171_100221","20200527","1"
"171_100221","20200528","1"
"171_100221","20200529","1"
"171_100221","20200601","1"
"171_100221","20200603","1"
"171_100221","20200604","1"
"171_100221","20200605","1"
"171_100222","20191130","1"
"171_100222","20191207","1"
"171_100222","20191214","1"
"171_100222","20191221","1"
"171_100222","20200111","1"
"171_100222","20200118","1"
"171_100222","20200125","1"
"171_100222","20200201","1"
"171_100222","20200208","1"
"171_100222","20200215","1"
"171_100222","20200222","1"
"171_100222","20200229","1"
"171_100222","20200307","1"
"171_100222","20200314","1"
"171_100222","20200321","1"
"171_100222","20200328","1"
"171_100222","20200404","1"
"171_100222","20200418","1"
"171_100222","20200502","1"
"171_100222","20200509","1"
"171_100222","20200516","1"
"171_100222","20200523","1"
"171_100222","20200530","1"
"171_100222","20200606","1"
"171_100223","20191130","1"
"171_100223","20191207","1"
"171_100223","20191214","1"
"171_100223","20191221","1"
"171_100223","20200111","1"
"171_100223","20200118","1"
"171_100223","20200125","1"
"171_100223","20200201","1"
"171_100223","20200208","1"
"171_100223","20200215","1"
"171_100223","20200222","1"
"171_100223","20200229","1"
"171_100223","20200307","1"
"171_100223","20200314","1"
"171_100223","20200321","1"
"171_100223","20200328","1"
"171_100223","20200404","1"
"171_100223","20200418","1"
"171_100223","20200502","1"
"171_100223","20200509","1"
"171_100223","20200516","1"
"171_100223","20200523","1"
"171_100223","20200530","1"
"171_100223","20200606","1"
"171_100224","20191130","1"
"171_100224","20191207","1"
"171_100224","20191214","1"
"171_100224","20191221","1"
"171_100224","20200111","1"
"171_100224","20200118","1"
"171_100224","20200125","1"
"171_100224","20200201","1"
"171_100224","20200208","1"
"171_100224","20200215","1"
"171_100224","20200222","1"
"171_100224","20200229","1"
"171_100224","20200307","1"
"171_100224","20200314","1"
"171_100224","20200321","1"
"171_100224","20200328","1"
"171_100224","20200404","1"
"171_100224","20200418","1"
"171_100224","20200502","1"
"171_100224","20200509","1"
"171_100224","20200516","1"
"171_100224","20200523","1"
"171_100224","20200530","1"
"171_100224","20200606","1"
"171_100225","20191129","1"
"171_100225","20191130","1"
"171_100225","20191206","1"
"171_100225","20191207","1"
"171_100225","20191213","1"
"171_100225","20191214","1"
"171_100225","20191220","1"
"171_100225","20191221","1"
"171_100225","20200110","1"
"171_100225","20200111","1"
"171_100225","20200117","1"
"171_100225","20200118","1"
"171_100225","20200124","1"
"171_100225","20200125","1"
"171_100225","20200131","1"
"171_100225","20200201","1"
"171_100225","20200207","1"
"171_100225","20200208","1"
"171_100225","20200214","1"
"171_100225","20200215","1"
"171_100225","20200221","1"
"171_100225","20200222","1"
"171_100225","20200228","1"
"171_100225","20200229","1"
"171_100225","20200306","1"
"171_100225","20200307","1"
"171_100225","20200313","1"
"171_100225","20200314","1"
"171_100225","20200320","1"
"171_100225","20200321","1"
"171_100225","20200327","1"
"171_100225","20200328","1"
"171_100225","20200403","1"
"171_100225","20200404","1"
"171_100225","20200417","1"
"171_100225","20200418","1"
"171_100225","20200424","1"
"171_100225","20200502","1"
"171_100225","20200508","1"
"171_100225","20200509","1"
"171_100225","20200515","1"
"171_100225","20200516","1"
"171_100225","20200522","1"
"171_100225","20200523","1"
"171_100225","20200529","1"
"171_100225","20200530","1"
"171_100225","20200605","1"
"171_100225","20200606","1"
"171_100226","20191129","1"
"171_100226","20191206","1"
"171_100226","20191213","1"
"171_100226","20191220","1"
"171_100226","20200110","1"
"171_100226","20200117","1"
"171_100226","20200124","1"
"171_100226","20200131","1"
"171_100226","20200207","1"
"171_100226","20200214","1"
"171_100226","20200221","1"
"171_100226","20200228","1"
"171_100226","20200306","1"
"171_100226","20200313","1"
"171_100226","20200320","1"
"171_100226","20200327","1"
"171_100226","20200403","1"
"171_100226","20200417","1"
"171_100226","20200424","1"
"171_100226","20200508","1"
"171_100226","20200515","1"
"171_100226","20200522","1"
"171_100226","20200529","1"
"171_100226","20200605","1"
"171_100227","20191125","1"
"171_100227","20191126","1"
"171_100227","20191127","1"
"171_100227","20191128","1"
"171_100227","20191129","1"
"171_100227","20191130","1"
"171_100227","20191202","1"
"171_100227","20191203","1"
"171_100227","20191204","1"
"171_100227","20191205","1"
"171_100227","20191206","1"
"171_100227","20191207","1"
"171_100227","20191209","1"
"171_100227","20191210","1"
"171_100227","20191211","1"
"171_100227","20191212","1"
"171_100227","20191213","1"
"171_100227","20191214","1"
"171_100227","20191216","1"
"171_100227","20191217","1"
"171_100227","20191218","1"
"171_100227","20191219","1"
"171_100227","20191220","1"
"171_100227","20191221","1"
"171_100227","20191223","1"
"171_100227","20200107","1"
"171_100227","20200108","1"
"171_100227","20200109","1"
"171_100227","20200110","1"
"171_100227","20200111","1"
"171_100227","20200113","1"
"171_100227","20200114","1"
"171_100227","20200115","1"
"171_100227","20200116","1"
"171_100227","20200117","1"
"171_100227","20200118","1"
"171_100227","20200120","1"
"171_100227","20200121","1"
"171_100227","20200122","1"
"171_100227","20200123","1"
"171_100227","20200124","1"
"171_100227","20200125","1"
"171_100227","20200127","1"
"171_100227","20200128","1"
"171_100227","20200129","1"
"171_100227","20200130","1"
"171_100227","20200131","1"
"171_100227","20200201","1"
"171_100227","20200203","1"
"171_100227","20200204","1"
"171_100227","20200205","1"
"171_100227","20200206","1"
"171_100227","20200207","1"
"171_100227","20200208","1"
"171_100227","20200210","1"
"171_100227","20200211","1"
"171_100227","20200212","1"
"171_100227","20200213","1"
"171_100227","20200214","1"
"171_100227","20200215","1"
"171_100227","20200217","1"
"171_100227","20200218","1"
"171_100227","20200219","1"
"171_100227","20200220","1"
"171_100227","20200221","1"
"171_100227","20200222","1"
"171_100227","20200224","1"
"171_100227","20200225","1"
"171_100227","20200226","1"
"171_100227","20200227","1"
"171_100227","20200228","1"
"171_100227","20200229","1"
"171_100227","20200302","1"
"171_100227","20200303","1"
"171_100227","20200304","1"
"171_100227","20200305","1"
"171_100227","20200306","1"
"171_100227","20200307","1"
"171_100227","20200309","1"
"171_100227","20200310","1"
"171_100227","20200311","1"
"171_100227","20200312","1"
"171_100227","20200313","1"
"171_100227","20200314","1"
"171_100227","20200316","1"
"171_100227","20200317","1"
"171_100227","20200318","1"
"171_100227","20200319","1"
"171_100227","20200320","1"
"171_100227","20200321","1"
"171_100227","20200323","1"
"171_100227","20200324","1"
"171_100227","20200325","1"
"171_100227","20200326","1"
"171_100227","20200327","1"
"171_100227","20200328","1"
"171_100227","20200330","1"
"171_100227","20200331","1"
"171_100227","20200401","1"
"171_100227","20200402","1"
"171_100227","20200403","1"
"171_100227","20200404","1"
"171_100227","20200406","1"
"171_100227","20200407","1"
"171_100227","20200408","1"
"171_100227","20200415","1"
"171_100227","20200416","1"
"171_100227","20200417","1"
"171_100227","20200418","1"
"171_100227","20200420","1"
"171_100227","20200421","1"
"171_100227","20200422","1"
"171_100227","20200423","1"
"171_100227","20200424","1"
"171_100227","20200427","1"
"171_100227","20200428","1"
"171_100227","20200429","1"
"171_100227","20200430","1"
"171_100227","20200502","1"
"171_100227","20200504","1"
"171_100227","20200505","1"
"171_100227","20200506","1"
"171_100227","20200507","1"
"171_100227","20200508","1"
"171_100227","20200509","1"
"171_100227","20200511","1"
"171_100227","20200512","1"
"171_100227","20200513","1"
"171_100227","20200514","1"
"171_100227","20200515","1"
"171_100227","20200516","1"
"171_100227","20200518","1"
"171_100227","20200519","1"
"171_100227","20200520","1"
"171_100227","20200521","1"
"171_100227","20200522","1"
"171_100227","20200523","1"
"171_100227","20200525","1"
"171_100227","20200526","1"
"171_100227","20200527","1"
"171_100227","20200528","1"
"171_100227","20200529","1"
"171_100227","20200530","1"
"171_100227","20200601","1"
"171_100227","20200603","1"
"171_100227","20200604","1"
"171_100227","20200605","1"
"171_100227","20200606","1"
"171_100229","20191129","1"
"171_100229","20191130","1"
"171_100229","20191206","1"
"171_100229","20191207","1"
"171_100229","20191213","1"
"171_100229","20191214","1"
"171_100229","20191220","1"
"171_100229","20191221","1"
"171_100229","20191227","1"
"171_100229","20191228","1"
"171_100229","20200103","1"
"171_100229","20200104","1"
"171_100229","20200110","1"
"171_100229","20200111","1"
"171_100229","20200117","1"
"171_100229","20200118","1"
"171_100229","20200124","1"
"171_100229","20200125","1"
"171_100229","20200131","1"
"171_100229","20200201","1"
"171_100229","20200207","1"
"171_100229","20200208","1"
"171_100229","20200214","1"
"171_100229","20200215","1"
"171_100229","20200221","1"
"171_100229","20200222","1"
"171_100229","20200228","1"
"171_100229","20200229","1"
"171_100229","20200306","1"
"171_100229","20200307","1"
"171_100229","20200313","1"
"171_100229","20200314","1"
"171_100229","20200320","1"
"171_100229","20200321","1"
"171_100229","20200327","1"
"171_100229","20200328","1"
"171_100229","20200403","1"
"171_100229","20200404","1"
"171_100229","20200410","1"
"171_100229","20200411","1"
"171_100229","20200417","1"
"171_100229","20200418","1"
"171_100229","20200424","1"
"171_100229","20200502","1"
"171_100229","20200508","1"
"171_100229","20200509","1"
"171_100229","20200515","1"
"171_100229","20200516","1"
"171_100229","20200522","1"
"171_100229","20200523","1"
"171_100229","20200529","1"
"171_100229","20200530","1"
"171_100229","20200605","1"
"171_100229","20200606","1"
"171_100230","20191125","1"
"171_100230","20191126","1"
"171_100230","20191127","1"
"171_100230","20191128","1"
"171_100230","20191129","1"
"171_100230","20191130","1"
"171_100230","20191202","1"
"171_100230","20191203","1"
"171_100230","20191204","1"
"171_100230","20191205","1"
"171_100230","20191206","1"
"171_100230","20191207","1"
"171_100230","20191209","1"
"171_100230","20191210","1"
"171_100230","20191211","1"
"171_100230","20191212","1"
"171_100230","20191213","1"
"171_100230","20191214","1"
"171_100230","20191216","1"
"171_100230","20191217","1"
"171_100230","20191218","1"
"171_100230","20191219","1"
"171_100230","20191220","1"
"171_100230","20191221","1"
"171_100230","20191223","1"
"171_100230","20191224","1"
"171_100230","20191227","1"
"171_100230","20191228","1"
"171_100230","20191230","1"
"171_100230","20191231","1"
"171_100230","20200102","1"
"171_100230","20200103","1"
"171_100230","20200104","1"
"171_100230","20200107","1"
"171_100230","20200108","1"
"171_100230","20200109","1"
"171_100230","20200110","1"
"171_100230","20200111","1"
"171_100230","20200113","1"
"171_100230","20200114","1"
"171_100230","20200115","1"
"171_100230","20200116","1"
"171_100230","20200117","1"
"171_100230","20200118","1"
"171_100230","20200120","1"
"171_100230","20200121","1"
"171_100230","20200122","1"
"171_100230","20200123","1"
"171_100230","20200124","1"
"171_100230","20200125","1"
"171_100230","20200127","1"
"171_100230","20200128","1"
"171_100230","20200129","1"
"171_100230","20200130","1"
"171_100230","20200131","1"
"171_100230","20200201","1"
"171_100230","20200203","1"
"171_100230","20200204","1"
"171_100230","20200205","1"
"171_100230","20200206","1"
"171_100230","20200207","1"
"171_100230","20200208","1"
"171_100230","20200210","1"
"171_100230","20200211","1"
"171_100230","20200212","1"
"171_100230","20200213","1"
"171_100230","20200214","1"
"171_100230","20200215","1"
"171_100230","20200217","1"
"171_100230","20200218","1"
"171_100230","20200219","1"
"171_100230","20200220","1"
"171_100230","20200221","1"
"171_100230","20200222","1"
"171_100230","20200224","1"
"171_100230","20200225","1"
"171_100230","20200226","1"
"171_100230","20200227","1"
"171_100230","20200228","1"
"171_100230","20200229","1"
"171_100230","20200302","1"
"171_100230","20200303","1"
"171_100230","20200304","1"
"171_100230","20200305","1"
"171_100230","20200306","1"
"171_100230","20200307","1"
"171_100230","20200309","1"
"171_100230","20200310","1"
"171_100230","20200311","1"
"171_100230","20200312","1"
"171_100230","20200313","1"
"171_100230","20200314","1"
"171_100230","20200316","1"
"171_100230","20200317","1"
"171_100230","20200318","1"
"171_100230","20200319","1"
"171_100230","20200320","1"
"171_100230","20200321","1"
"171_100230","20200323","1"
"171_100230","20200324","1"
"171_100230","20200325","1"
"171_100230","20200326","1"
"171_100230","20200327","1"
"171_100230","20200328","1"
"171_100230","20200330","1"
"171_100230","20200331","1"
"171_100230","20200401","1"
"171_100230","20200402","1"
"171_100230","20200403","1"
"171_100230","20200404","1"
"171_100230","20200406","1"
"171_100230","20200407","1"
"171_100230","20200408","1"
"171_100230","20200409","1"
"171_100230","20200410","1"
"171_100230","20200411","1"
"171_100230","20200414","1"
"171_100230","20200415","1"
"171_100230","20200416","1"
"171_100230","20200417","1"
"171_100230","20200418","1"
"171_100230","20200420","1"
"171_100230","20200421","1"
"171_100230","20200422","1"
"171_100230","20200423","1"
"171_100230","20200424","1"
"171_100230","20200427","1"
"171_100230","20200428","1"
"171_100230","20200429","1"
"171_100230","20200430","1"
"171_100230","20200502","1"
"171_100230","20200504","1"
"171_100230","20200505","1"
"171_100230","20200506","1"
"171_100230","20200507","1"
"171_100230","20200508","1"
"171_100230","20200509","1"
"171_100230","20200511","1"
"171_100230","20200512","1"
"171_100230","20200513","1"
"171_100230","20200514","1"
"171_100230","20200515","1"
"171_100230","20200516","1"
"171_100230","20200518","1"
"171_100230","20200519","1"
"171_100230","20200520","1"
"171_100230","20200521","1"
"171_100230","20200522","1"
"171_100230","20200523","1"
"171_100230","20200525","1"
"171_100230","20200526","1"
"171_100230","20200527","1"
"171_100230","20200528","1"
"171_100230","20200529","1"
"171_100230","20200530","1"
"171_100230","20200601","1"
"171_100230","20200603","1"
"171_100230","20200604","1"
"171_100230","20200605","1"
"171_100230","20200606","1"
"171_100231","20191130","1"
"171_100231","20191207","1"
"171_100231","20191214","1"
"171_100231","20191221","1"
"171_100231","20191228","1"
"171_100231","20200104","1"
"171_100231","20200111","1"
"171_100231","20200118","1"
"171_100231","20200125","1"
"171_100231","20200201","1"
"171_100231","20200208","1"
"171_100231","20200215","1"
"171_100231","20200222","1"
"171_100231","20200229","1"
"171_100231","20200307","1"
"171_100231","20200314","1"
"171_100231","20200321","1"
"171_100231","20200328","1"
"171_100231","20200404","1"
"171_100231","20200411","1"
"171_100231","20200418","1"
"171_100231","20200502","1"
"171_100231","20200509","1"
"171_100231","20200516","1"
"171_100231","20200523","1"
"171_100231","20200530","1"
"171_100231","20200606","1"
"171_100233","20191124","1"
"171_100233","20191201","1"
"171_100233","20191208","1"
"171_100233","20191215","1"
"171_100233","20191222","1"
"171_100233","20191225","1"
"171_100233","20191226","1"
"171_100233","20191229","1"
"171_100233","20200101","1"
"171_100233","20200105","1"
"171_100233","20200106","1"
"171_100233","20200112","1"
"171_100233","20200119","1"
"171_100233","20200126","1"
"171_100233","20200202","1"
"171_100233","20200209","1"
"171_100233","20200216","1"
"171_100233","20200223","1"
"171_100233","20200301","1"
"171_100233","20200308","1"
"171_100233","20200315","1"
"171_100233","20200322","1"
"171_100233","20200329","1"
"171_100233","20200405","1"
"171_100234","20191124","1"
"171_100234","20191201","1"
"171_100234","20191208","1"
"171_100234","20191215","1"
"171_100234","20191222","1"
"171_100234","20191225","1"
"171_100234","20191226","1"
"171_100234","20191229","1"
"171_100234","20200101","1"
"171_100234","20200105","1"
"171_100234","20200106","1"
"171_100234","20200112","1"
"171_100234","20200119","1"
"171_100234","20200126","1"
"171_100234","20200202","1"
"171_100234","20200209","1"
"171_100234","20200216","1"
"171_100234","20200223","1"
"171_100234","20200301","1"
"171_100234","20200308","1"
"171_100234","20200315","1"
"171_100234","20200322","1"
"171_100234","20200329","1"
"171_100234","20200405","1"
"171_100234","20200412","1"
"171_100234","20200413","1"
"171_100234","20200419","1"
"171_100234","20200425","1"
"171_100234","20200426","1"
"171_100234","20200501","1"
"171_100234","20200503","1"
"171_100234","20200510","1"
"171_100234","20200517","1"
"171_100234","20200524","1"
"171_100234","20200531","1"
"171_100234","20200602","1"
"171_100236","20200412","1"
"171_100236","20200413","1"
"171_100236","20200419","1"
"171_100236","20200425","1"
"171_100236","20200426","1"
"171_100236","20200501","1"
"171_100236","20200503","1"
"171_100236","20200510","1"
"171_100236","20200517","1"
"171_100236","20200524","1"
"171_100236","20200531","1"
"171_100236","20200602","1"
"171_100237","20200412","1"
"171_100237","20200413","1"
"171_100237","20200419","1"
"171_100237","20200425","1"
"171_100237","20200426","1"
"171_100237","20200501","1"
"171_100237","20200503","1"
"171_100237","20200510","1"
"171_100237","20200517","1"
"171_100237","20200524","1"
"171_100237","20200531","1"
"171_100237","20200602","1"
"171_100238","20191231","1"
"171_100238","20200409","1"
"171_100238","20200410","1"
"171_100238","20200411","1"
"171_100238","20200414","1"
"171_100238","20200415","1"
"171_100238","20200416","1"
"171_100238","20200417","1"
"171_100238","20200418","1"
"171_100238","20200420","1"
"171_100238","20200421","1"
"171_100238","20200422","1"
"171_100238","20200423","1"
"171_100238","20200424","1"
"171_100238","20200427","1"
"171_100238","20200428","1"
"171_100238","20200429","1"
"171_100238","20200430","1"
"171_100238","20200502","1"
"171_100238","20200504","1"
"171_100238","20200505","1"
"171_100238","20200506","1"
"171_100238","20200507","1"
"171_100238","20200508","1"
"171_100238","20200509","1"
"171_100238","20200511","1"
"171_100238","20200512","1"
"171_100238","20200513","1"
"171_100238","20200514","1"
"171_100238","20200515","1"
"171_100238","20200516","1"
"171_100238","20200518","1"
"171_100238","20200519","1"
"171_100238","20200520","1"
"171_100238","20200521","1"
"171_100238","20200522","1"
"171_100238","20200523","1"
"171_100238","20200525","1"
"171_100238","20200526","1"
"171_100238","20200527","1"
"171_100238","20200528","1"
"171_100238","20200529","1"
"171_100238","20200530","1"
"171_100238","20200601","1"
"171_100238","20200603","1"
"171_100238","20200604","1"
"171_100238","20200605","1"
"171_100238","20200606","1"
"171_100239","20191231","1"
"171_100239","20200409","1"
"171_100239","20200410","1"
"171_100239","20200411","1"
"171_100239","20200412","1"
"171_100239","20200413","1"
"171_100239","20200414","1"
"171_100239","20200415","1"
"171_100239","20200416","1"
"171_100239","20200417","1"
"171_100239","20200418","1"
"171_100239","20200419","1"
"171_100239","20200420","1"
"171_100239","20200421","1"
"171_100239","20200422","1"
"171_100239","20200423","1"
"171_100239","20200424","1"
"171_100239","20200425","1"
"171_100239","20200426","1"
"171_100239","20200427","1"
"171_100239","20200428","1"
"171_100239","20200429","1"
"171_100239","20200430","1"
"171_100239","20200501","1"
"171_100239","20200502","1"
"171_100239","20200503","1"
"171_100239","20200504","1"
"171_100239","20200505","1"
"171_100239","20200506","1"
"171_100239","20200507","1"
"171_100239","20200508","1"
"171_100239","20200509","1"
"171_100239","20200510","1"
"171_100239","20200511","1"
"171_100239","20200512","1"
"171_100239","20200513","1"
"171_100239","20200514","1"
"171_100239","20200515","1"
"171_100239","20200516","1"
"171_100239","20200517","1"
"171_100239","20200518","1"
"171_100239","20200519","1"
"171_100239","20200520","1"
"171_100239","20200521","1"
"171_100239","20200522","1"
"171_100239","20200523","1"
"171_100239","20200524","1"
"171_100239","20200525","1"
"171_100239","20200526","1"
"171_100239","20200527","1"
"171_100239","20200528","1"
"171_100239","20200529","1"
"171_100239","20200530","1"
"171_100239","20200531","1"
"171_100239","20200601","1"
"171_100239","20200602","1"
"171_100239","20200603","1"
"171_100239","20200604","1"
"171_100239","20200605","1"
"171_100239","20200606","1"
"171_100240","20191231","1"
"171_100240","20200601","1"
"171_100240","20200602","1"
"171_100240","20200603","1"
"171_100240","20200604","1"
"171_100240","20200605","1"
"171_100240","20200606","1"
"171_100241","20191124","1"
"171_100241","20191125","1"
"171_100241","20191126","1"
"171_100241","20191127","1"
"171_100241","20191128","1"
"171_100241","20191129","1"
"171_100241","20191130","1"
"171_100241","20191201","1"
"171_100241","20191202","1"
"171_100241","20191203","1"
"171_100241","20191204","1"
"171_100241","20191205","1"
"171_100241","20191206","1"
"171_100241","20191207","1"
"171_100241","20191208","1"
"171_100241","20191209","1"
"171_100241","20191210","1"
"171_100241","20191211","1"
"171_100241","20191212","1"
"171_100241","20191213","1"
"171_100241","20191214","1"
"171_100241","20191215","1"
"171_100241","20191216","1"
"171_100241","20191217","1"
"171_100241","20191218","1"
"171_100241","20191219","1"
"171_100241","20191220","1"
"171_100241","20191221","1"
"171_100241","20191222","1"
"171_100241","20191223","1"
"171_100241","20191224","1"
"171_100241","20191225","1"
"171_100241","20191226","1"
"171_100241","20191227","1"
"171_100241","20191228","1"
"171_100241","20191229","1"
"171_100241","20191230","1"
"171_100241","20200101","1"
"171_100241","20200102","1"
"171_100241","20200103","1"
"171_100241","20200104","1"
"171_100241","20200105","1"
"171_100241","20200106","1"
"171_100241","20200107","1"
"171_100241","20200108","1"
"171_100241","20200109","1"
"171_100241","20200110","1"
"171_100241","20200111","1"
"171_100241","20200112","1"
"171_100241","20200113","1"
"171_100241","20200114","1"
"171_100241","20200115","1"
"171_100241","20200116","1"
"171_100241","20200117","1"
"171_100241","20200118","1"
"171_100241","20200119","1"
"171_100241","20200120","1"
"171_100241","20200121","1"
"171_100241","20200122","1"
"171_100241","20200123","1"
"171_100241","20200124","1"
"171_100241","20200125","1"
"171_100241","20200126","1"
"171_100241","20200127","1"
"171_100241","20200128","1"
"171_100241","20200129","1"
"171_100241","20200130","1"
"171_100241","20200131","1"
"171_100241","20200201","1"
"171_100241","20200202","1"
"171_100241","20200203","1"
"171_100241","20200204","1"
"171_100241","20200205","1"
"171_100241","20200206","1"
"171_100241","20200207","1"
"171_100241","20200208","1"
"171_100241","20200209","1"
"171_100241","20200210","1"
"171_100241","20200211","1"
"171_100241","20200212","1"
"171_100241","20200213","1"
"171_100241","20200214","1"
"171_100241","20200215","1"
"171_100241","20200216","1"
"171_100241","20200217","1"
"171_100241","20200218","1"
"171_100241","20200219","1"
"171_100241","20200220","1"
"171_100241","20200221","1"
"171_100241","20200222","1"
"171_100241","20200223","1"
"171_100241","20200224","1"
"171_100241","20200225","1"
"171_100241","20200226","1"
"171_100241","20200227","1"
"171_100241","20200228","1"
"171_100241","20200229","1"
"171_100241","20200301","1"
"171_100241","20200302","1"
"171_100241","20200303","1"
"171_100241","20200304","1"
"171_100241","20200305","1"
"171_100241","20200306","1"
"171_100241","20200307","1"
"171_100241","20200308","1"
"171_100241","20200309","1"
"171_100241","20200310","1"
"171_100241","20200311","1"
"171_100241","20200312","1"
"171_100241","20200313","1"
"171_100241","20200314","1"
"171_100241","20200315","1"
"171_100241","20200316","1"
"171_100241","20200317","1"
"171_100241","20200318","1"
"171_100241","20200319","1"
"171_100241","20200320","1"
"171_100241","20200321","1"
"171_100241","20200322","1"
"171_100241","20200323","1"
"171_100241","20200324","1"
"171_100241","20200325","1"
"171_100241","20200326","1"
"171_100241","20200327","1"
"171_100241","20200328","1"
"171_100241","20200329","1"
"171_100241","20200330","1"
"171_100241","20200331","1"
"171_100241","20200401","1"
"171_100241","20200402","1"
"171_100241","20200403","1"
"171_100241","20200404","1"
"171_100241","20200405","1"
"171_100241","20200406","1"
"171_100241","20200407","1"
"171_100241","20200408","1"
"171_100242","20191125","1"
"171_100242","20191129","1"
"171_100242","20191202","1"
"171_100242","20191206","1"
"171_100242","20191209","1"
"171_100242","20191213","1"
"171_100242","20191216","1"
"171_100242","20191220","1"
"171_100242","20191223","1"
"171_100242","20191227","1"
"171_100242","20191230","1"
"171_100242","20200103","1"
"171_100242","20200110","1"
"171_100242","20200113","1"
"171_100242","20200117","1"
"171_100242","20200120","1"
"171_100242","20200124","1"
"171_100242","20200127","1"
"171_100242","20200131","1"
"171_100242","20200203","1"
"171_100242","20200207","1"
"171_100242","20200210","1"
"171_100242","20200214","1"
"171_100242","20200217","1"
"171_100242","20200221","1"
"171_100242","20200224","1"
"171_100242","20200228","1"
"171_100242","20200302","1"
"171_100242","20200306","1"
"171_100242","20200309","1"
"171_100242","20200313","1"
"171_100242","20200316","1"
"171_100242","20200320","1"
"171_100242","20200323","1"
"171_100242","20200327","1"
"171_100242","20200330","1"
"171_100242","20200403","1"
"171_100242","20200406","1"
"171_100242","20200410","1"
"171_100242","20200417","1"
"171_100242","20200420","1"
"171_100242","20200424","1"
"171_100242","20200427","1"
"171_100242","20200504","1"
"171_100242","20200508","1"
"171_100242","20200511","1"
"171_100242","20200515","1"
"171_100242","20200518","1"
"171_100242","20200522","1"
"171_100242","20200525","1"
"171_100242","20200529","1"
"171_100242","20200601","1"
"171_100242","20200605","1"
"171_100243","20191126","1"
"171_100243","20191129","1"
"171_100243","20191203","1"
"171_100243","20191206","1"
"171_100243","20191210","1"
"171_100243","20191213","1"
"171_100243","20191217","1"
"171_100243","20191220","1"
"171_100243","20200107","1"
"171_100243","20200110","1"
"171_100243","20200114","1"
"171_100243","20200117","1"
"171_100243","20200121","1"
"171_100243","20200124","1"
"171_100243","20200128","1"
"171_100243","20200131","1"
"171_100243","20200203","1"
"171_100243","20200205","1"
"171_100243","20200206","1"
"171_100243","20200210","1"
"171_100243","20200212","1"
"171_100243","20200213","1"
"171_100243","20200217","1"
"171_100243","20200219","1"
"171_100243","20200220","1"
"171_100243","20200224","1"
"171_100243","20200226","1"
"171_100243","20200227","1"
"171_100243","20200302","1"
"171_100243","20200304","1"
"171_100243","20200305","1"
"171_100243","20200309","1"
"171_100243","20200311","1"
"171_100243","20200312","1"
"171_100243","20200316","1"
"171_100243","20200318","1"
"171_100243","20200319","1"
"171_100243","20200323","1"
"171_100243","20200325","1"
"171_100243","20200326","1"
"171_100243","20200330","1"
"171_100243","20200401","1"
"171_100243","20200402","1"
"171_100243","20200406","1"
"171_100243","20200408","1"
"171_100243","20200415","1"
"171_100243","20200416","1"
"171_100243","20200420","1"
"171_100243","20200422","1"
"171_100243","20200423","1"
"171_100243","20200427","1"
"171_100243","20200429","1"
"171_100243","20200430","1"
"171_100243","20200504","1"
"171_100243","20200506","1"
"171_100243","20200507","1"
"171_100243","20200511","1"
"171_100243","20200513","1"
"171_100243","20200514","1"
"171_100243","20200518","1"
"171_100243","20200520","1"
"171_100243","20200521","1"
"171_100243","20200525","1"
"171_100243","20200527","1"
"171_100243","20200528","1"
"171_100243","20200601","1"
"171_100243","20200603","1"
"171_100243","20200604","1"
"171_100248","20191125","1"
"171_100248","20191126","1"
"171_100248","20191127","1"
"171_100248","20191128","1"
"171_100248","20191129","1"
"171_100248","20191130","1"
"171_100248","20191202","1"
"171_100248","20191203","1"
"171_100248","20191204","1"
"171_100248","20191205","1"
"171_100248","20191206","1"
"171_100248","20191207","1"
"171_100248","20191209","1"
"171_100248","20191210","1"
"171_100248","20191211","1"
"171_100248","20191212","1"
"171_100248","20191213","1"
"171_100248","20191214","1"
"171_100248","20191216","1"
"171_100248","20191217","1"
"171_100248","20191218","1"
"171_100248","20191219","1"
"171_100248","20191220","1"
"171_100248","20191221","1"
"171_100248","20191223","1"
"171_100248","20200107","1"
"171_100248","20200108","1"
"171_100248","20200109","1"
"171_100248","20200110","1"
"171_100248","20200111","1"
"171_100248","20200113","1"
"171_100248","20200114","1"
"171_100248","20200115","1"
"171_100248","20200116","1"
"171_100248","20200117","1"
"171_100248","20200118","1"
"171_100248","20200120","1"
"171_100248","20200121","1"
