stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"J00091","V. Del Bianco","43.9686884228033","12.6986195191972","0",""
"J00092","Del Carro,55","43.959647753546","12.6875174477914","0",""
"J00093","Carro-Raticone","43.9571641360176","12.6844699233747","0",""
"J00094","Chiesa","43.9540554301641","12.6807926704196","0",""
"J00095","Del Carro,127","43.9518951155052","12.6781568264493","0",""
"J00096","Chiesa","43.9536926224864","12.6804391382489","0",""
"J00097","Del Carro,79a","43.9570213338271","12.6845315570093","0",""
"J00098","Del Carro,13","43.959595015055","12.6878030487293","0",""
"J00099","Santamonica","43.9615012385115","12.6901284646362","0",""
"J00106","Acquisto-Rossini","43.9794204486932","12.6875975851141","0",""
"J00107","Grotta,2","43.9780251883615","12.6840548061351","0",""
"J00108","Grotta,7a","43.9751580591215","12.6809684647116","0",""
"J00109","Grotta-Agina","43.9728165181413","12.6784358634282","0",""
"J00111","Grotta,22","43.9719678892518","12.6682178762778","0",""
"J00112","Cimitero","43.9740077908285","12.6590090991741","0",""
"J00113","P.Zza Malatesta","43.9751857754064","12.656085994584","0",""
"J00115","S. Clemente,19","43.9596964619326","12.6423431151375","0",""
"J00118","Carro-Elettrica","43.9660554039653","12.6956267233837","0",""
"J00119","Carro-Elettrica","43.9659725271675","12.6953120646221","0",""
"J00120","Tavoleto,60","43.9647152788584","12.6728270949263","0",""
"J00121","Tavoleto,64","43.9604786042627","12.6727065087291","0",""
"J00122","Tavoleto,64","43.9608543166509","12.6728968706685","0",""
"J00123","Tavoleto,60","43.9646611187992","12.6730411151376","0",""
"J00124","Camilluccia,20","43.9666431670505","12.6623057848871","0",""
"J00125","Camilluccia,30","43.9680992501969","12.6617469027958","0",""
"J00126","Camilluccia,55","43.967113041344","12.6656904274059","0",""
"J00127","Imp. Elettrica","43.9643919551492","12.7046751636251","0",""
"J00128","P.Zza Reni","43.9679009927219","12.7029973415764","0",""
"J00129","Ponte Conca,42","43.9668726212212","12.7002135654695","0",""
"J00130","Vil. Argentina","43.972952619224","12.6745654038953","0",""
"J00133","Chiesa","43.9517937640416","12.6742818861459","0",""
"J00134","S.Giovanni,69","43.9562777732901","12.6590980695606","0",""
"J00135","S.Giovanni","43.9551412031677","12.6627289358639","0",""
"J00136","S.Giovanni,47","43.9519459238484","12.6713659969961","0",""
"J00141","Ponte Conca,42","43.9667286814748","12.700219121878","0",""
"J00142","P.Zza Reni","43.967622108965","12.7030080944417","0",""
"J00143","Imp. Elettrica","43.9643382550586","12.7055871720775","0",""
"J00149","Scuole Medie","43.9790817553835","12.6906591657849","0",""
"J00153","Scuole Medie","43.9790989919294","12.6906210933114","0",""
"J00155","Chiesa","43.951475550412","12.6750139954245","0",""
"J00160","Larga 1","43.965438882456","12.6802935013033","0",""
"J00161","Larga 2","43.9670663280276","12.6788589296835","0",""
"J00169","Camilluccia,32","43.9690742423944","12.6627557689246","0",""
"J00171","Acquisto-Rossini","43.9796894711392","12.6879892359519","0",""
"J00186","Tavoleto-Cervi","43.9718406285383","12.6734556664895","0",""
"J00187","Tavoleto-Cervi","43.9719183799924","12.6735915420318","0",""
"J00188","Monte Gallero","43.9540792314824","12.6359569511851","0",""
"K00001","Tiro A Segno","43.8629125255253","12.6667446979474","0",""
"K00002","Tiro A Segno","43.8629299565792","12.6669368955595","0",""
"K00003","Borgo","43.8574997116076","12.6717307370624","0",""
"K00004","Borgo","43.8577768205532","12.671632850095","0",""
"K00005","P.Zza Castello","43.8563557969541","12.6717068371308","0",""
"K00006","P.Zza Castello","43.8563401484429","12.6716016862828","0",""
